name,DFT-per,GCN-per,DFT-all,GCN-all
YIHWAQ_FSR_relaxed,-6.813573837,-6.803425312,-245.2886581,-244.9233112
COWSEO_FSR_relaxed,-6.789514065,-6.786683083,-706.1094627,-705.8150406
OZISOH_FSR_relaxed,-6.977460384,-6.974255085,-795.4304838,-795.0650797
HITMUV_FSR_relaxed,-6.49369669,-6.488404274,-909.1175365,-908.3765984
OBAWAS_FSR_relaxed,-6.44720459,-6.450365543,-373.9378662,-374.1212015
CIYZIU_FSR_relaxed,-6.892477989,-6.893956661,-730.6026669,-730.7594061
PERSEM_FSR_relaxed,-6.986748219,-6.981073856,-293.4434252,-293.205102
EBOBOP_FSR_relaxed,-6.469128132,-6.467442989,-556.3450193,-556.2000971
ARAJOU_FSR_relaxed,-7.085180283,-7.080549717,-2210.576248,-2209.131512
NERZIW02_FSR_relaxed,-7.041380882,-7.054314137,-464.7311382,-465.584733
NOWNAQ_FSR_relaxed,-7.370073318,-7.357070446,-383.2438126,-382.5676632
FOWTIW_FSR_relaxed,-6.175630569,-6.179931641,-481.6991844,-482.034668
PUPTOK_FSR_relaxed,-7.142782688,-7.142232895,-635.7076592,-635.6587276
PEGHOB_FSR_relaxed,-6.377090931,-6.374834061,-325.2316375,-325.1165371
KAYWUE_FSR_relaxed,-6.158912182,-6.158770561,-677.48034,-677.4647617
HIGXEC_FSR_relaxed,-7.011500359,-7.005001068,-939.541048,-938.6701431
YOVGEX_FSR_relaxed,-6.947726727,-6.944238663,-465.4976907,-465.2639904
OXEWUL_FSR_relaxed,-6.86000824,-6.868693829,-329.2803955,-329.6973038
OLOZAQ_FSR_relaxed,-6.865972996,-6.878200054,-425.6903257,-426.4484034
COQGAS_freeONLY_relaxed,-6.909936428,-6.909582615,-1271.428303,-1271.363201
INESIE_FSR_relaxed,-6.94848299,-6.953946114,-1528.666258,-1529.868145
ICENUB_FSR_relaxed,-6.664012909,-6.668338299,-946.2898331,-946.9040384
LULGAB_FSR_relaxed,-7.059024334,-7.049594402,-381.187314,-380.6780977
DEWHOD_FSR_relaxed,-5.489928722,-5.510313988,-241.5568638,-242.4538155
NOGMAY_FSR_relaxed,-6.893165112,-6.879945755,-289.5129347,-288.9577217
IDEDAY_FSR_relaxed,-6.245613575,-6.252120972,-624.5613575,-625.2120972
LINPUU_FSR_relaxed,-6.522707462,-6.529526234,-965.3607044,-966.3698826
ECUTAX_FSR_relaxed,-6.682175159,-6.684934139,-641.4888153,-641.7536774
XETPOC_FSR_relaxed,-6.654222488,-6.651920795,-585.571579,-585.36903
KOLTUC_FSR_relaxed,-6.266689777,-6.26417923,-2531.74267,-2530.728409
XIJXAS_FSR_relaxed,-6.325381756,-6.320538044,-404.8244324,-404.5144348
ZEKNOV_FSR_relaxed,-6.794956684,-6.801477432,-502.8267946,-503.30933
HINPEB_FSR_relaxed,-6.753742695,-6.746680737,-493.0232167,-492.5076938
IWECOE_FSR_relaxed,-6.601632595,-6.609469891,-726.1795855,-727.041688
CUPICH13_FSR_relaxed,-6.919505119,-6.918140411,-186.8266382,-186.7897911
VAKHOH_FSR_relaxed,-6.362787724,-6.353957653,-279.9626598,-279.5741367
JEDGAB_FSR_relaxed,-6.594044685,-6.598344803,-949.5424347,-950.1616516
XECMUP_FSR_relaxed,-5.259673119,-5.268483639,-525.9673119,-526.8483639
PEPKUR_freeONLY_relaxed,-6.639793396,-6.642701149,-663.9793396,-664.2701149
EMEZEB_FSR_relaxed,-6.4380126,-6.419354439,-489.2889576,-487.8709373
YIWSAA_FSR_relaxed,-6.257618427,-6.257731915,-1276.554159,-1276.577311
KINPUU_freeONLY_relaxed,-6.708168983,-6.723528385,-952.5599957,-954.7410307
CAPTEV_FSR_relaxed,-6.662638664,-6.648202419,-852.817749,-850.9699097
RISQOA_FSR_relaxed,-6.360731125,-6.358054161,-1526.57547,-1525.932999
YEKNOT_FSR_relaxed,-6.888728619,-6.892693043,-2066.618586,-2067.807913
MOBFOB_FSR_relaxed,-6.476476669,-6.47691679,-751.2712936,-751.3223476
XEYWUU_FSR_relaxed,-6.516431808,-6.514021873,-482.2159538,-482.0376186
UGEPEB_FSR_relaxed,-6.612347126,-6.615540981,-423.1902161,-423.3946228
BOXDID_FSR_relaxed,-6.232431889,-6.228096008,-349.0161858,-348.7733765
PASMII_FSR_relaxed,-6.658957481,-6.664246559,-972.2077923,-972.9799976
YEVFOV_FSR_relaxed,-6.384066105,-6.380781174,-574.5659494,-574.2703056
GUPRIU_FSR_relaxed,-6.704721928,-6.703206062,-925.251626,-925.0424366
ORIBIB_FSR_relaxed,-6.485603333,-6.479204655,-648.5603333,-647.9204655
LUWSOL_FSR_relaxed,-6.247365952,-6.249557972,-899.620697,-899.936348
MEKBAH_FSR_relaxed,-6.548390865,-6.54420948,-1532.323462,-1531.345018
GEJQEU_FSR_relaxed,-6.515987873,-6.517979622,-2345.755634,-2346.472664
DIJCOP01_FSR_relaxed,-7.193619251,-7.189380169,-352.4873433,-352.2796283
JAPYEH_FSR_relaxed,-6.38938427,-6.389389992,-728.3898067,-728.3904591
UDUNIS_FSR_relaxed,-6.390547276,-6.391346455,-600.7114439,-600.7865667
DUKYEP_FSR_relaxed,-6.713180065,-6.70779562,-241.6744823,-241.4806423
GANGUZ_FSR_relaxed,-7.031914711,-7.027035713,-618.8084946,-618.3791428
QIFLUM_FSR_relaxed,-6.764612198,-6.7683568,-662.9319954,-663.2989664
FUNFOL_freeONLY_relaxed,-7.056639194,-7.060911179,-1051.43924,-1052.075766
WOYBAN_FSR_relaxed,-6.923176289,-6.922800541,-512.3150454,-512.28724
WOLLUF_FSR_relaxed,-6.572454453,-6.563689232,-657.2454453,-656.3689232
LUZZIQ_FSR_relaxed,-7.126866341,-7.116940975,-741.1940994,-740.1618614
IXOWOJ_FSR_relaxed,-6.929682732,-6.932517529,-665.2495422,-665.5216827
NAGDIL_FSR_relaxed,-6.534123898,-6.541928768,-470.4569206,-471.0188713
MUPBUW_FSR_relaxed,-6.956145287,-6.950825691,-723.4391098,-722.8858719
YERGIO_FSR_relaxed,-6.987287045,-6.979093552,-600.9066858,-600.2020454
FOTNEJ_FSR_relaxed,-6.282017231,-6.28068924,-653.329792,-653.1916809
DECWIS_FSR_relaxed,-5.944575787,-5.953417301,-570.6792755,-571.5280609
AYOXUJ_FSR_relaxed,-6.460939407,-6.463314533,-1214.656609,-1215.103132
AREQUJ_FSR_relaxed,-6.70015049,-6.699460983,-911.2204666,-911.1266937
OCEGOT_FSR_relaxed,-6.408774853,-6.407572746,-519.1107631,-519.0133924
NIYPIW_FSR_relaxed,-6.810044765,-6.811183929,-898.925909,-899.0762787
IGUJIE_FSR_relaxed,-6.620817661,-6.621286869,-1588.996239,-1589.108849
JAKCAC_FSR_relaxed,-6.585558891,-6.596879005,-467.5746813,-468.3784094
ESEHIV_FSR_relaxed,-6.934544086,-6.932261467,-769.7343936,-769.4810228
CURGUR_FSR_relaxed,-6.762385845,-6.754374981,-757.3872147,-756.4899979
COKPID_FSR_relaxed,-7.710784912,-7.706352234,-693.9706421,-693.571701
UDULAI_FSR_relaxed,-6.340621948,-6.350926399,-412.1404266,-412.810216
EMEFAD_FSR_relaxed,-7.067674637,-7.071291447,-332.1807079,-332.350698
CISKIB_FSR_relaxed,-6.614003658,-6.616564274,-595.2603292,-595.4907846
INIQON_FSR_relaxed,-6.864176273,-6.85615015,-748.1952138,-747.3203664
OPARII_FSR_relaxed,-6.722718716,-6.722856045,-645.3809967,-645.3941803
EQACUV_FSR_relaxed,-6.319074154,-6.321978569,-492.887784,-493.1143284
QOVWAB_FSR_relaxed,-6.777672768,-6.772522449,-569.3245125,-568.8918858
PITMUC_FSR_relaxed,-6.865255356,-6.867091656,-645.3340034,-645.5066156
WEXCIN_FSR_relaxed,-6.273639679,-6.27323246,-577.1748505,-577.1373863
CITHOD_FSR_relaxed,-6.62473917,-6.631280422,-582.977047,-583.5526772
ELUJAY_FSR_relaxed,-7.109087467,-7.10204649,-1123.23582,-1122.123345
HUVHUD_FSR_relaxed,-6.838410854,-6.839441776,-724.8715506,-724.9808283
PEMRIK_freeONLY_relaxed,-6.982890606,-6.980760098,-1675.893745,-1675.382423
WECFAN01_FSR_relaxed,-6.615284443,-6.604662895,-1005.523235,-1003.90876
HIDTIA_FSR_relaxed,-7.245862961,-7.249106407,-717.3404331,-717.6615343
COQWUC_FSR_relaxed,-5.782502651,-5.790932655,-451.0352068,-451.6927471
BIYXEN_FSR_relaxed,-6.171466351,-6.1750741,-456.6885099,-456.9554834
QORYAY_FSR_relaxed,-5.96145916,-5.96331358,-280.1885805,-280.2757382
CAYSEB01_FSR_relaxed,-7.031443119,-7.028907776,-759.3958569,-759.1220398
FODBOR_FSR_relaxed,-6.611238956,-6.610395432,-813.1823916,-813.0786381
SANHIY_FSR_relaxed,-6.969242096,-6.963055134,-808.4320831,-807.7143955
PUFTEQ_FSR_relaxed,-6.157420635,-6.153958321,-221.6671429,-221.5424995
GUQNAI_FSR_relaxed,-6.32369566,-6.314905643,-480.6008701,-479.9328289
LIXROZ_FSR_relaxed,-5.684100628,-5.694994926,-409.2552452,-410.0396347
LUVKET01_FSR_relaxed,-5.274158478,-5.292069435,-147.6764374,-148.1779442
HEBNAF_FSR_relaxed,-7.025290489,-7.02699852,-576.0738201,-576.2138786
UWIGUD_FSR_relaxed,-6.563319206,-6.561910152,-616.9520054,-616.8195543
XIFNUX_FSR_relaxed,-6.607652664,-6.614282131,-336.9902859,-337.3283887
UDAFOX_FSR_relaxed,-6.950004101,-6.94458437,-1167.600689,-1166.690174
NESHIE_FSR_relaxed,-6.722140312,-6.724762917,-873.8782406,-874.2191792
IRACOU_FSR_relaxed,-6.103464603,-6.099843979,-708.001894,-707.5819016
MATMEC_FSR_relaxed,-6.487934589,-6.489645004,-1064.021273,-1064.301781
TUBYAR_FSR_relaxed,-6.223777771,-6.227888107,-572.5875549,-572.9657059
GIYSEN_freeONLY_relaxed,-6.374290466,-6.384168625,-905.1492462,-906.5519447
LONRAJ_FSR_relaxed,-6.015133858,-6.033130646,-384.9685669,-386.1203613
UNIPOX_FSR_relaxed,-6.752295494,-6.754212856,-661.7249584,-661.9128599
UFITUZ_FSR_relaxed,-6.979998589,-6.975645065,-397.8599195,-397.6117687
PEHCAJ_FSR_relaxed,-6.679100513,-6.679766178,-307.2386236,-307.2692442
BICHED_FSR_relaxed,-5.719497681,-5.736635685,-320.2918701,-321.2515984
GERTII_FSR_relaxed,-6.720286369,-6.715313911,-880.3575144,-879.7061224
BUTYUM_FSR_relaxed,-5.855454922,-5.846025467,-281.0618362,-280.6092224
JIQGOF_FSR_relaxed,-6.2722826,-6.267710209,-451.6043472,-451.275135
TILZUM_FSR_relaxed,-6.056385517,-6.047031403,-339.157589,-338.6337585
KIFWUT_FSR_relaxed,-6.754131317,-6.758195877,-1702.041092,-1703.065361
OZAXET_FSR_relaxed,-6.808053493,-6.797301292,-408.4832096,-407.8380775
DOGROI_FSR_relaxed,-6.851721764,-6.841581345,-822.2066116,-820.9897614
ECAHUN_FSR_relaxed,-6.68802309,-6.687548161,-2447.816451,-2447.642627
DOZBAX_FSR_relaxed,-7.136268139,-7.143693447,-999.0775394,-1000.117083
QIFNOI_FSR_relaxed,-5.991598129,-5.987462997,-347.5126915,-347.2728539
SABZAZ_FSR_relaxed,-7.170498848,-7.172254086,-580.8104067,-580.9525809
IHUZIW_FSR_relaxed,-5.625456333,-5.613545418,-427.5346813,-426.6294518
TIVZOO_FSR_relaxed,-6.765259743,-6.760644913,-676.5259743,-676.0644913
WUBWAT_FSR_relaxed,-5.478178024,-5.485782623,-438.2542419,-438.8626099
RALZAH_FSR_relaxed,-7.169975758,-7.206644058,-1319.275539,-1326.022507
BAXPOG_FSR_relaxed,-6.668098927,-6.666761398,-680.1460905,-680.0096626
RIKTOX_FSR_relaxed,-6.908867836,-6.904043674,-414.5320702,-414.2426205
UCOCIY_FSR_relaxed,-5.404406548,-5.416555405,-389.1172714,-389.9919891
IPAFUB_FSR_relaxed,-6.506440163,-6.505227089,-559.553854,-559.4495296
WOSNEA_FSR_relaxed,-6.800227642,-6.80722332,-1781.659642,-1783.49251
LAPRIG_FSR_relaxed,-6.852921963,-6.848984718,-931.9973869,-931.4619217
PEBHIN_FSR_relaxed,-5.789296627,-5.79431963,-625.2440357,-625.78652
LESZEP_FSR_relaxed,-6.903378963,-6.902841568,-428.0094957,-427.9761772
UNEQOU_FSR_relaxed,-7.019569397,-7.015547276,-498.3894272,-498.1038566
JUSZUU_FSR_relaxed,-6.827993393,-6.82055378,-792.0472336,-791.1842384
IJOQII_FSR_relaxed,-6.836373806,-6.832256794,-382.8369331,-382.6063805
XEXLOD_freeONLY_relaxed,-7.311182022,-7.314336777,-1052.810211,-1053.264496
PIYGEL_FSR_relaxed,-6.203708649,-6.208510399,-781.6672897,-782.2723103
XEMPIR_FSR_relaxed,-6.738295555,-6.741772652,-1239.846382,-1240.486168
TIMXUJ_FSR_relaxed,-5.179467678,-5.189996719,-279.6912546,-280.2598228
REYPIX_FSR_relaxed,-6.78727293,-6.79288578,-719.4509306,-720.0458927
SOLKUC_FSR_relaxed,-6.848703384,-6.850219727,-2095.703236,-2096.167236
MISLAE_FSR_relaxed,-5.77273941,-5.773085117,-438.7281952,-438.7544689
TOPTID_FSR_relaxed,-6.770208836,-6.772817135,-1706.092627,-1706.749918
IDUPAY_FSR_relaxed,-6.577521801,-6.575102329,-973.4732265,-973.1151447
PITVOD_FSR_relaxed,-6.139357567,-6.147201538,-509.566678,-510.2177277
OBIFUD_FSR_relaxed,-6.431883335,-6.430604935,-1672.289667,-1671.957283
QAXCEY_FSR_relaxed,-7.542619228,-7.555854321,-467.6423922,-468.4629679
TIVKUF_FSR_relaxed,-7.17911005,-7.183219433,-416.3883829,-416.6267271
JECFED_FSR_relaxed,-6.485142231,-6.488399506,-732.8210721,-733.1891441
LUVBAH_FSR_relaxed,-6.897155285,-6.896678925,-496.5951805,-496.5608826
DUTMOU10_FSR_relaxed,-5.424202442,-5.42995739,-482.7540174,-483.2662077
QAFMES_FSR_relaxed,-6.595300674,-6.592766762,-672.7206688,-672.4622097
GEWFAS_FSR_relaxed,-7.039669037,-7.038118839,-1041.871017,-1041.641588
ECUGIU_FSR_relaxed,-6.227221012,-6.250039101,-336.2699347,-337.5021114
QOXBUC_FSR_relaxed,-6.769657612,-6.77981472,-500.9546633,-501.7062893
KUNWEW_freeONLY_relaxed,-6.96474123,-6.957465172,-1476.525141,-1474.982616
ACUFOU_FSR_relaxed,-7.099087238,-7.100205898,-425.9452343,-426.0123539
YEGQOT_FSR_relaxed,-6.967227459,-6.973672867,-1504.921131,-1506.313339
NUYQUU_freeONLY_relaxed,-6.579919338,-6.58480835,-210.5574188,-210.7138672
BINFUB_FSR_relaxed,-6.695623398,-6.69215107,-615.9973526,-615.6778984
XAJLUR_FSR_relaxed,-6.614381313,-6.611549854,-595.2943182,-595.0394869
QOTMIW_FSR_relaxed,-6.657086372,-6.661353111,-465.9960461,-466.2947178
WEJREL_FSR_relaxed,-6.871556282,-6.884244919,-384.8071518,-385.5177155
WOCGAZ_FSR_relaxed,-6.629482746,-6.636291027,-530.3586197,-530.9032822
PEGGOY_FSR_relaxed,-6.503710747,-6.506700516,-572.3265457,-572.5896454
ANOROL_FSR_relaxed,-5.412341595,-5.427670479,-497.9354267,-499.3456841
LAQFEO_FSR_relaxed,-6.48775816,-6.496499062,-739.6044302,-740.600893
QUZGEZ_FSR_relaxed,-6.340461731,-6.337546349,-437.4918594,-437.2906981
AVOLAZ_FSR_relaxed,-6.660601616,-6.657837391,-353.0118856,-352.8653817
FUFROO_FSR_relaxed,-6.940830708,-6.939201355,-721.8463936,-721.6769409
GAZSOR_FSR_relaxed,-6.589024544,-6.58419323,-474.4097672,-474.0619125
QIPPUD_FSR_relaxed,-6.53845644,-6.54668951,-477.3073201,-477.9083343
OQIPEL_FSR_relaxed,-6.959227562,-6.957979202,-514.9828396,-514.890461
BIBBUL_FSR_relaxed,-6.586746693,-6.578627586,-1554.472219,-1552.55611
QACCUV_FSR_relaxed,-6.427085876,-6.441783428,-629.8544159,-631.294776
HEQTAB_FSR_relaxed,-6.788460255,-6.783272743,-638.1152639,-637.6276379
PICYIM_FSR_relaxed,-6.571261883,-6.566774368,-578.2710457,-577.8761444
JUPHEH_FSR_relaxed,-6.391955376,-6.388026237,-223.7184381,-223.5809183
GIQQOP_FSR_relaxed,-6.30842638,-6.30736208,-851.6375613,-851.4938807
SIQFAA_FSR_relaxed,-6.913341522,-6.908514977,-1908.08226,-1906.750134
MOLCEW_FSR_relaxed,-6.675099373,-6.672859669,-540.6830492,-540.5016332
CIBLEG_FSR_relaxed,-6.48750782,-6.492891312,-480.0755787,-480.4739571
RINDAV_FSR_relaxed,-6.164072514,-6.148982525,-542.4383812,-541.1104622
PIRGOO_FSR_relaxed,-6.073199749,-6.078746319,-303.6599874,-303.9373159
QIHRAD_FSR_relaxed,-6.902031898,-6.898422718,-773.0275726,-772.6233444
IBATOX_FSR_relaxed,-6.624743462,-6.627593517,-768.4702415,-768.800848
QOGJIF_FSR_relaxed,-6.660925865,-6.664420605,-532.8740692,-533.1536484
RECTAU_FSR_relaxed,-7.155118942,-7.167759895,-379.2213039,-379.8912745
CANVUL_FSR_relaxed,-5.965417862,-5.969552517,-835.1585007,-835.7373524
WIBCER_FSR_relaxed,-6.472200871,-6.466268539,-368.9154496,-368.5773067
LIXTIX_FSR_relaxed,-6.571312904,-6.568155289,-1287.977329,-1287.358437
BEVRUR_FSR_relaxed,-6.79799366,-6.793899536,-788.5672646,-788.0923462
BIZQAE_FSR_relaxed,-6.673627377,-6.670384407,-907.6133232,-907.1722794
YUGZIK_freeONLY_relaxed,-7.009796619,-7.009011269,-2859.997021,-2859.676598
YIJTAP_FSR_relaxed,-6.541464806,-6.544979095,-2747.415218,-2748.89122
SOFXOB_FSR_relaxed,-6.494884491,-6.494952679,-324.7442245,-324.7476339
VERQIU_FSR_relaxed,-7.245460033,-7.257070065,-637.6004829,-638.6221657
CIGYEY_FSR_relaxed,-6.165691853,-6.16128397,-801.5399408,-800.9669161
KEVXEQ_FSR_relaxed,-5.480860233,-5.487926483,-131.5406456,-131.7102356
IYAREH_FSR_relaxed,-6.741491795,-6.740061283,-620.2172451,-620.085638
IPANAP_FSR_relaxed,-6.214667797,-6.217579842,-422.5974102,-422.7954292
FADWIR_FSR_relaxed,-5.169092178,-5.182818413,-289.469162,-290.2378311
RASVIT_FSR_relaxed,-6.933891296,-6.926427841,-721.1246948,-720.3484955
WOJKIP_FSR_relaxed,-6.475745201,-6.475541592,-466.2536545,-466.2389946
ZEXKUK_FSR_relaxed,-6.948488235,-6.955203533,-944.9944,-945.9076805
QAWHOO_FSR_relaxed,-6.120183945,-6.128882885,-281.5284615,-281.9286127
NULYAV_FSR_relaxed,-7.350290298,-7.352675438,-308.7121925,-308.8123684
YEPLAJ_FSR_relaxed,-6.904547691,-6.90304327,-718.0729599,-717.9165001
CIXSAE_FSR_relaxed,-6.460738182,-6.456225872,-839.8959637,-839.3093634
SABZON_FSR_relaxed,-7.021686077,-7.018027782,-610.8866887,-610.5684171
NIRCOH_FSR_relaxed,-6.614736557,-6.618711948,-806.99786,-807.4828577
ODISUQ_FSR_relaxed,-6.329834461,-6.338478088,-949.4751692,-950.7717133
WEZHUF_FSR_relaxed,-6.849635601,-6.853226662,-1232.934408,-1233.580799
DECCOE_FSR_relaxed,-6.583920002,-6.585014343,-480.6261601,-480.7060471
HUPYUN_FSR_relaxed,-6.890735149,-6.886657238,-1391.9285,-1391.104762
MUCKIF_FSR_relaxed,-5.77866745,-5.781403542,-785.8987732,-786.2708817
OBUKAA_FSR_relaxed,-6.737376213,-6.736931801,-889.3336601,-889.2749977
UFASUQ_FSR_relaxed,-6.726464272,-6.71577692,-672.6464272,-671.577692
WITBIM01_FSR_relaxed,-6.571048737,-6.569906712,-538.8259964,-538.7323503
KACHUT_FSR_relaxed,-6.464134693,-6.456627369,-646.4134693,-645.6627369
LABZUM_FSR_relaxed,-6.919876099,-6.918627262,-2408.116882,-2407.682287
FIBHIJ_FSR_relaxed,-6.485610485,-6.493801594,-674.5034904,-675.3553658
VEVJEL_FSR_relaxed,-6.514556408,-6.523215771,-573.2809639,-574.0429878
KEDLAJ06_FSR_relaxed,-7.170714855,-7.164826393,-2466.72591,-2464.700279
KIYRUH_FSR_relaxed,-6.700397015,-6.731853485,-770.5456567,-774.1631508
ROJZAT_FSR_relaxed,-7.18992281,-7.191431522,-632.7132072,-632.845974
ADIQIP_FSR_relaxed,-7.101117611,-7.10396862,-653.3028202,-653.5651131
OHUCUQ_FSR_relaxed,-6.900944233,-6.91232729,-517.5708175,-518.4245467
XEVMOA_FSR_relaxed,-6.578626156,-6.582461834,-539.4473448,-539.7618704
AFITEP_FSR_relaxed,-6.954358101,-6.955481052,-681.5270939,-681.6371431
SOCNEG_FSR_relaxed,-6.444839001,-6.455639362,-1366.305868,-1368.595545
ROJRAK_FSR_relaxed,-6.256536484,-6.258424282,-419.1879444,-419.3144269
MUFHEB_FSR_relaxed,-6.984888077,-6.987299919,-880.0958977,-880.3997898
WUGJAK_FSR_relaxed,-6.906988621,-6.907872677,-545.652101,-545.7219415
OKAZOR_FSR_relaxed,-7.245109081,-7.243953228,-883.9033079,-883.7622938
KIJPIE_FSR_relaxed,-6.710577011,-6.716676235,-644.2153931,-644.8009186
NOKKUV_FSR_relaxed,-6.030596733,-6.042520523,-325.6522236,-326.2961082
BIZHID01_FSR_relaxed,-6.388150692,-6.391996384,-498.275754,-498.5757179
ANAYUL_FSR_relaxed,-6.452917576,-6.451436043,-387.1750546,-387.0861626
OBORIJ_FSR_relaxed,-6.746037483,-6.750515461,-1025.397697,-1026.07835
XIDKOM_FSR_relaxed,-6.98717308,-6.984262466,-279.4869232,-279.3704987
XAKRAE_FSR_relaxed,-6.574995995,-6.581799984,-2327.548582,-2329.957194
QUKXOL_FSR_relaxed,-6.561460018,-6.571077824,-551.1626415,-551.9705372
QUSDEO_FSR_relaxed,-6.536973476,-6.540907383,-509.8839312,-510.1907759
ABEYIR_FSR_relaxed,-7.262797356,-7.261456966,-1307.303524,-1307.062254
XALXIS01_FSR_relaxed,-6.922701836,-6.920036316,-470.7437248,-470.5624695
HEVCAN01_FSR_relaxed,-6.521588802,-6.515017033,-469.5543938,-469.0812263
DODLUE_FSR_relaxed,-6.754942417,-6.757806778,-999.7314777,-1000.155403
ONIPIM_FSR_relaxed,-6.662111759,-6.667976379,-666.2111759,-666.7976379
DOTHIF_FSR_relaxed,-6.558467388,-6.560133934,-1180.52413,-1180.824108
OGAXUR_FSR_relaxed,-6.277923107,-6.287477016,-1111.19239,-1112.883432
KAQYIL_FSR_relaxed,-6.879470348,-6.877044201,-674.1880941,-673.9503317
LOFFEU_FSR_relaxed,-6.858273029,-6.849796295,-356.6301975,-356.1894073
RUMWUS_FSR_relaxed,-6.537510872,-6.537025928,-1046.00174,-1045.924149
IJUYIV_FSR_relaxed,-6.698288441,-6.699793816,-442.0870371,-442.1863918
DEHWUJ01_FSR_relaxed,-6.592987061,-6.597173691,-566.9968872,-567.3569374
ENANUD_FSR_relaxed,-6.452958107,-6.451624393,-929.2259674,-929.0339127
XEZMIA_FSR_relaxed,-6.802457809,-6.798340321,-462.567131,-462.2871418
MOCJIY_FSR_relaxed,-6.881840706,-6.937499523,-165.1641769,-166.4999886
XUYXAR_FSR_relaxed,-7.013061523,-7.00844574,-1739.239258,-1738.094543
QITVOF_FSR_relaxed,-7.216648102,-7.213681221,-1039.197327,-1038.770096
VIYGOB_FSR_relaxed,-6.928773403,-6.924892902,-623.5896063,-623.2403612
AJINOY_freeONLY_relaxed,-6.715811253,-6.720927715,-792.4657278,-793.0694704
AWEXUX_FSR_relaxed,-6.927017212,-6.924662113,-2604.558472,-2603.672955
BERRUN_FSR_relaxed,-6.53000021,-6.53866291,-430.9800138,-431.5517521
QITCEB_FSR_relaxed,-6.352548599,-6.348544598,-1194.279137,-1193.526384
AFELIH_FSR_relaxed,-6.386903286,-6.385239124,-638.6903286,-638.5239124
FIZXOE_FSR_relaxed,-6.959167004,-6.957647324,-1865.056757,-1864.649483
OVIYOI_FSR_relaxed,-7.167676449,-7.167299271,-974.803997,-974.7527008
CIFFIH_FSR_relaxed,-6.196854591,-6.206039429,-322.2364388,-322.7140503
TAHJES_FSR_relaxed,-6.194803238,-6.192367554,-427.4414234,-427.2733612
PUVQUT_FSR_relaxed,-6.768146038,-6.761647701,-433.1613464,-432.7454529
RURDEP_FSR_relaxed,-7.355090141,-7.363912582,-470.725769,-471.2904053
DOJYIM_FSR_relaxed,-6.816867352,-6.834266186,-2113.228879,-2118.622518
JIRLAA_FSR_relaxed,-6.54443264,-6.549833775,-811.5096474,-812.179388
CENSUJ_FSR_relaxed,-6.198992252,-6.204372883,-520.7153492,-521.1673222
LAWFAR_FSR_relaxed,-6.972047806,-6.966284752,-1003.974884,-1003.145004
GUMDEZ_FSR_relaxed,-6.452795506,-6.45870924,-722.7130966,-723.3754349
TIZPUP_FSR_relaxed,-6.762364388,-6.762703896,-1758.214741,-1758.303013
DEYJIC_FSR_relaxed,-6.893945217,-6.894563675,-661.8187408,-661.8781128
YOSZIQ_FSR_relaxed,-6.27250433,-6.270795822,-332.4427295,-332.3521786
IBASEL_freeONLY_relaxed,-6.565067768,-6.567680359,-1168.582063,-1169.047104
HUVWEC_FSR_relaxed,-6.868189812,-6.864637375,-851.6555367,-851.2150345
NEGDAF_FSR_relaxed,-6.150360584,-6.156431198,-1217.771396,-1218.973377
NEMZIQ_FSR_relaxed,-6.53119278,-6.545733929,-483.3082657,-484.3843107
QAGZAB_FSR_relaxed,-6.29343462,-6.28892374,-490.8879004,-490.5360518
MINNEF_FSR_relaxed,-6.877644062,-6.876520157,-1100.42305,-1100.243225
WOVROQ_FSR_relaxed,-6.582079887,-6.583669662,-776.6854267,-776.8730202
QACCOP_FSR_relaxed,-6.683156967,-6.689946651,-574.7514992,-575.335412
RICREB01_FSR_relaxed,-7.299798489,-7.29808712,-423.3883123,-423.289053
CEKHIL_freeONLY_relaxed,-6.874315262,-6.867107391,-811.1692009,-810.3186722
GAWLIB_freeONLY_relaxed,-6.795825958,-6.797293663,-2011.564484,-2011.998924
KOBZUX_FSR_relaxed,-5.869902134,-5.869963646,-868.7455158,-868.7546196
IFUJID_FSR_relaxed,-5.311173916,-5.340179443,-339.9151306,-341.7714844
DEMVAT_FSR_relaxed,-6.456789494,-6.460905552,-748.9875813,-749.465044
CAQFEI_FSR_relaxed,-6.399558067,-6.394408703,-473.567297,-473.186244
EJOQAW_FSR_relaxed,-6.521956444,-6.51207304,-495.6686897,-494.917551
MITRAL_FSR_relaxed,-6.55869627,-6.547505856,-708.3391972,-707.1306324
BIYKUR_FSR_relaxed,-6.329499245,-6.340255737,-582.3139305,-583.3035278
SARTIR_FSR_relaxed,-6.169928551,-6.177726269,-703.3718548,-704.2607946
MEPGIY_FSR_relaxed,-6.626014709,-6.633040428,-457.195015,-457.6797895
KOGFES_FSR_relaxed,-6.625127316,-6.62403059,-768.5147686,-768.3875484
NEWROY_FSR_relaxed,-6.26955843,-6.266718388,-376.1735058,-376.0031033
QULVIE_FSR_relaxed,-6.567883492,-6.574084759,-499.1591454,-499.6304417
RUZDUM_FSR_relaxed,-6.66754055,-6.665307045,-640.0838928,-639.8694763
